text,label,source
Did not vote for tax increases as a member of the West Miami City Commission.,fake,LIAR_LOCAL
A bill that would halt the EPA from regulating greenhouse gases would help stop rising gas prices.,fake,LIAR_LOCAL
Says Bruce Starr broke the law by letting lobbyists wine and dine him in Maui.,fake,LIAR_LOCAL
"By eliminating the public intervenors office, I was the first one to fire Kathleen Falk.",partially_true,LIAR_LOCAL
McCain supports tax breaks for companies that ship jobs overseas.,fake,LIAR_LOCAL
We had the Democratic Governors Association and the Obama political machine come into a Republican primary to try and rig the election by spending $1 million against me in the last couple of days.,real,LIAR_LOCAL
Twenty million Americans are out of work.,partially_true,LIAR_LOCAL
Weve seen priests beheaded by the Islamic rebels on the other side. Weve also seen an Islamic rebel eating the heart of a soldier.,partially_true,LIAR_LOCAL
Says Texas schools have had massive increases in class sizes with Rick Perry as governor.,fake,LIAR_LOCAL
There have not been any public safety issues in cities that allow transgender people to use the bathroom of the gender they identify as.,real,LIAR_LOCAL
Says I was the first governor in America to endorse Mitt Romney.,fake,LIAR_LOCAL
Undocumented students who qualify for in-state Oregon tuition are actively working toward U.S. citizenship.,fake,LIAR_LOCAL
Theres only one candidate under investigation -- Terry McAuliffe.,fake,LIAR_LOCAL
The Obama administration has even joined Islamist governments in sponsoring a U.N. resolution that would shred our First Amendment by threatening to make discussion of radical Islamism potentially illegal.,fake,LIAR_LOCAL
Says Gov. Chris Christies proposed budget is the biggest spending budget in the history of the state of New Jersey. It is the largest in the nation at this point in time.,fake,LIAR_LOCAL
"Obama's proposed budget doubles the debt in five years, triples it in 10 years.",real,LIAR_LOCAL
Says Paul Ryans budget would turn Medicare into a voucher.,real,LIAR_LOCAL
The U.S. military is at risk of losing its military superiority because our Navy is smaller than its been since 1917. Our Air Force is smaller and older than any time since 1947.,fake,LIAR_LOCAL
95 percent of the worlds customers are beyond our shores.,partially_true,LIAR_LOCAL
Ninety percent of people living in Gaza dont have access even to water.,real,LIAR_LOCAL
"Never once did they (House Republicans) actually cut spending or reduce the state budget. Even when they cut taxes in 2005, they increased spending. They never paid for their tax cuts.",real,LIAR_LOCAL
The average minimum wage worker is 35 years old.,fake,LIAR_LOCAL
Our tax code is so complicated it extracts $140 billion in extra tax preparation costs every year - one thousand dollars for every American family.,partially_true,LIAR_LOCAL
"Except for Virginia, the other 49 states keep raising their gas tax.",fake,LIAR_LOCAL
"The Obama administration notified Poland and the Czech Republic about cancellation of major missile-defense facilities ""at the last minute in midnight phone calls.""",real,LIAR_LOCAL
Kendrick Meek claims hes the only candidate who saidSonia Sotomayor will make an excellent Supreme Court justice.,real,LIAR_LOCAL
"While Act 10 allowed (Milwaukee County) to save some money, it was millions short of what we needed to fill the hole left by the $28 million cut in state aid.",partially_true,LIAR_LOCAL
"Every single one of the 41 Republican senators who just blocked a raise in the minimum wage will receive a $2,800 cost-of-living adjustment on January 1, 2015.",partially_true,LIAR_LOCAL
Says Barack Obama is the only American president who has not visited the D-Day Monument in Normandy on D-Day.,fake,LIAR_LOCAL
Republicans are attempting to remove Barack Obama from Georgias Presidential Ballot in 2012.,partially_true,LIAR_LOCAL
"As a state rep, I was considered the fourth-most conservative in the Legislature. states rick-green republican 0 1 1 0 0 a speech 2552.json mostly-true Rand Paul wants us to pay $2,000 just to get Medicare. health-care,medicare,message-machine jack-conway Kentucky Attorney General Kentucky democrat 0 1 0 2 0 a campaign commercial 9353.json mostly-true Says Hillary Clinton opposed an individual mandate and favored an employer mandate back in 1993. health-care,public-health bobby-jindal Governor of Louisiana Louisiana republican 0 1 4 4 0 an op-ed for Politico Magazine 9577.json mostly-true There are more than 46 million Americans living in poverty today -- the largest number in 54 years. medicaid,poverty kirk-cox House majority leader Virginia republican 0 0 0 1 0 a speech. 4318.json half-true Since I introduced my budget -- first budget -- in March of 2010, weve created 50,000 new private-sector jobs for the people of this state. jobs,state-budget chris-christie Governor of New Jersey New Jersey republican 10 17 27 19 8 a news conference in Belmar 9864.json mostly-true Scott Walker cut school funding more per student than any governor in America. children,education,message-machine-2014,state-budget,states,taxes greater-wisconsin-political-fund Wisconsin none 3 3 3 1 1 a TV ad 8243.json true Says he would be first CPA to serve as Texas comptroller. state-finances raul-torres Accountant, politician Texas republican 0 0 0 0 0 a campaign video 13500.json mostly-true On Donald Trumps plan to cut federal funding to sanctuary cities, because of a decision by the Supreme Court, no presidents in a position to cut off funding across the board. It has to be very specific to the matter at hand. city-budget,county-budget,federal-budget,homeland-security,immigration,state-budget bill-de-blasio New York City Mayor New York democrat 1 0 0 1 0 a WNYC interview 9854.json false Thomas Jefferson said, That government is best which governs the least, because its people discipline themselves. elections jody-hice republican 0 1 0 0 0 a Facebook post 7737.json barely-true Proposed gun control legislation will outlaw practically every firearm, make you pay $100 per firearm, put you into a police database and make it nearly impossible to get a permit to carry a concealed weapon. crime,criminal-justice,government-regulation,guns,market-regulation ed-doyle administrator, Rhode Island chapter, Gun Rights Across America. Rhode Island activist 1 0 0 0 0 a news release and Facebook post 12293.json barely-true Says Donald Trump thinks a grown man pretending to be a woman (should) be allowed to use the womens restroom. candidates-biography,corrections-and-updates,gays-and-lesbians,campaign-advertising ted-cruz Senator Texas republican 36 33 15 19 8 an attack ad 457.json half-true McCain has voted repeatedly at least six times against funding for global HIV/AIDS, malaria and TB fund, once as one of only 14 senators.""",partially_true,LIAR_LOCAL
Says the Koch brothers want to protect tax cuts for companies that ship our jobs overseas.,fake,LIAR_LOCAL
One state even spent a million bucks to put up signs that advertise that they were spending on the federal stimulus projects.,partially_true,LIAR_LOCAL
We have tougher standards holding toy gun manufacturers and sellers to account than we do for real guns.,partially_true,LIAR_LOCAL
"Research shows the employer mandate in the House health reform bill would ""place millions 'at substantial risk of unemployment' with minority workers losing their jobs at twice the rate of their white counterparts.""",partially_true,LIAR_LOCAL
"In early voting in Miami-Dade County, there is a trickle of two or three people a day at a very high cost to keep those public libraries and polls open.",fake,LIAR_LOCAL
On abortion,fake,LIAR_LOCAL
Says Hillary Clinton has been in office and in government longer than anybody else running here tonight.,fake,LIAR_LOCAL
"It has been estimated that nearly 40 percent of all guns sold in America are sold by private, unlicensed sellers either online or through gun shows.",fake,LIAR_LOCAL
Says he has exposed plans by Wisconsin Gov. Scott Walker to push legislation that would allow the state to declare financial martial law and take over municipal governments.,fake,LIAR_LOCAL
"As governor, I cut $5 billion in spending.",real,LIAR_LOCAL
Illegal immigration costs state taxpayers over $3 billion every year.,fake,LIAR_LOCAL
Jay-Z and Beyonce Attempt to Buy Rights to Confederate Flag to Prevent Further Use.,fake,LIAR_LOCAL
"Says Tim Pawlenty said in 2006, The era of small government is over... the government has to be more proactive and more aggressive.",real,LIAR_LOCAL
"Right now, one third of all illegal aliens are going to California.",partially_true,LIAR_LOCAL
We were able to provide $428 million worth of property tax relief.,real,LIAR_LOCAL
The two worst counties for (Medicaid) fraud in the country -- not state -- are Dade and Broward county.,real,LIAR_LOCAL
"Go look on the West Point website and youll see those specific words, full scholarship to West Point. So even though it is, you know, given as a grant for anybody who gets in, those words are used.",real,LIAR_LOCAL
"Says over the last 48 years, every governor at the midterm of his first term or her first term has lost seats in the Legislature, with the exception of Jim McGreevey in 2003.",real,LIAR_LOCAL
The reason we have a national debt is not because of defense spending. What is driving our long-term debt are Medicare and Social Security programs.,real,LIAR_LOCAL
"At this particular point in time, looking at the field, theres only one individual thats ever had the uniform of his country onand thats me.",partially_true,LIAR_LOCAL
"In some states, African-Americans are three times more likely to be sentenced to death than whites for the same crime.",partially_true,LIAR_LOCAL
